key,collection_date,Alkalinity [p:3332],Ammonia [p:3333],Calcium [p:3334],Chloride [p:3335],Conductivity [p:3336],Dissolved Oxygen [p:3337],Iron [p:3338],Magnesium [p:3340],Nitrate [p:3341],Nitrite [p:3342],Nitrogen [p:3343],Phosphorus [p:3344],Potassium [p:3345],Silicate [p:3346],Sodium [p:3347],Soluble Reactive Phosphorus [p:3348],Sulfur [p:3349],Temperature [p:3355],Total Alkalinity [p:3408],Total Chloride [p:3409],Total Phosphorus [p:3352],Total Suspended Solids [p:3353],Turbidity [p:3354],pH [p:3356],latitude,longitude,owner_id,owner_first_name,owner_last_name,certified,certifier_id,certifier_first_name,certifier_last_name,dataset_id,dataset_name,dataset_key,station_id,station_name
d5105f27828583db29ea54111c2dfa0e,2015-09-01 00:00:00,188.9,0.002,69.45,44.5,623.0,8.8,0.79,18.88,0.02,0.2,,,5.08,9.034,25.22,36.7,24.3,17.4,4.61,2.374,0.049,,6.8,8.04,41.320662,-82.48326,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_5,Bellamy Rd 2
1ebb35d52e25165f8dfc3aa9e5c12b00,2015-09-01 00:00:00,159.4,0.03,66.28,75.3,645.0,7.6,0.35,15.15,0.936,5.6,,,4.79,8.887,40.8,30.4,20.6,17.8,3.89,4.012,0.035,,8.7,7.9,41.34892,-82.51257,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_6,Berlin Rd
9709cd64c3789691c03007cf02ba2e13,2015-09-01 00:00:00,19.2,0.049,79.99,107.4,878.0,8.3,0.05,20.72,1.998,7.5,,,5.86,3.237,58.99,16.3,35.7,16.8,4.69,5.726,0.037,,2.9,8.09,41.3965,-82.70852,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_1,Bogart Rd
7e13119ed2985f3f9f67d3940fed3090,2015-09-01 00:00:00,14.4,0.05,119.81,146.8,1387.0,8.0,0.35,42.7,0.688,13.3,,,6.59,4.521,86.16,25.6,94.1,18.4,3.52,7.823,0.069,,11.9,7.4,41.43256,-82.68365,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_7,Perkins Ave
af4a9856d748244f65c2a1265bc3ea08,2015-09-01 00:00:00,18.3,0.123,71.68,112.7,876.0,6.7,0.63,20.79,0.804,14.2,,,5.27,2.984,63.32,56.0,31.2,16.2,4.47,6.007,0.109,,16.8,7.8,41.42973,-82.69276,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_3,Columbus Ave
6009f5b5514030fe14f236c9c741dc30,2015-09-01 00:00:00,200.8,0.054,74.83,45.2,722.0,4.2,0.66,25.64,0.217,5.7,,,4.02,7.155,32.04,37.1,48.7,15.0,4.9,2.411,0.042,,14.1,7.53,41.273479,-82.453316,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_12,Liles Rd
5af231bee53702b46c7a5a624096d848,2015-09-01 00:00:00,152.0,0.009,63.72,64.6,622.0,10.0,0.07,15.84,1.893,2.9,,,5.13,10.086,34.13,46.9,24.0,16.9,3.71,3.443,0.048,,1.9,7.82,41.319301,-82.527784,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_11,Hoffman Woods Metropark Park
df2914b34c6ec44f32c541ec0096d087,2015-09-01 00:00:00,185.2,0.048,69.84,27.4,610.0,5.5,0.9,22.36,0.242,6.5,,,4.69,6.683,19.62,52.4,40.1,14.7,4.52,1.462,0.057,,26.7,7.66,41.302313,-82.465646,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_2,Andress Rd
0020365890a7dc222c546f00e9be1a14,2015-09-01 00:00:00,212.7,0.013,76.58,43.7,709.0,9.5,0.07,24.65,0.913,7.1,,,5.53,7.896,26.21,96.6,44.9,17.6,5.19,2.331,0.101,,3.1,8.12,41.2986,-82.50979,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_19,Tennant Rd West
59c4ef0dd8ba104d9c357951a309a2da,2015-09-01 00:00:00,178.3,0.016,71.26,42.8,583.0,10.0,0.25,15.85,0.532,2.3,,,4.14,10.272,26.3,70.8,19.6,18.4,4.35,2.282,0.075,,4.3,8.05,41.318468,-82.492657,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_15,Rt 61
09c0b642033f32cbca2c7dc617a8006b,2015-09-01 00:00:00,197.8,0.073,107.89,70.5,1025.0,9.6,0.61,42.76,1.894,5.5,,,3.6,1.894,37.0,11.5,82.9,17.2,5.25,3.434,0.051,,15.7,7.95,41.379063,-82.760696,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_3,Miller Rd East
399c587ca37203ef954f043c4324a2ed,2015-09-01 00:00:00,15.6,0.041,228.06,136.5,1730.0,9.1,0.2,72.57,0.316,1.2,,,6.34,5.025,64.21,16.6,179.1,17.2,3.81,7.274,0.036,,4.5,7.3,41.42902,-82.685423,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_5,Oakland Cemetery
64fdd3fdfd6e89dafd239d3d020c12f7,2015-09-01 00:00:00,178.6,0.107,91.3,139.0,1489.0,8.8,0.14,32.18,1.651,14.0,,,8.72,1.848,171.27,85.4,95.2,16.8,4.74,6.771,0.113,,4.7,8.08,41.44062,-82.73209,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_5,Mills Creek Golf Course
eb0b249c57ea5ed8e1ad36bee98ea49f,2015-09-01 00:00:00,177.9,0.012,71.79,110.5,726.0,9.8,0.03,15.95,0.757,1.8,,,5.03,8.674,47.5,65.3,22.6,16.5,4.34,5.89,0.067,,2.0,8.28,41.330674,-82.481357,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_14,Mason Rd
99f257dbf01ea511d60c02811c7427f7,2015-09-01 00:00:00,18.8,0.053,78.16,112.4,909.0,9.3,0.15,21.48,1.616,6.8,,,6.55,3.338,62.01,28.3,37.6,17.6,4.58,5.991,0.053,,5.6,8.04,41.36535,-82.72794,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_6,Patten-tract Rd
6c07a44d8c191a54dc3b4c48cc76e3d2,2015-09-01 00:00:00,11.6,0.042,54.3,93.6,742.0,9.0,0.05,21.0,0.22,3.2,,,10.61,0.916,52.9,9.0,45.4,19.0,2.82,4.989,0.063,,3.3,8.55,41.3384,-82.7487,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_4,Harris Rd
e45aebf468d59c965c2ae9251efc3d16,2015-09-01 00:00:00,185.2,0.001,71.94,38.6,581.0,7.0,0.17,17.19,0.172,6.3,,,3.89,10.233,22.48,23.3,20.6,18.8,4.52,2.059,0.033,,2.8,7.67,41.314902,-82.481357,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_3,Bellamy Rd North
57a8272a2ca9d2463493340713820f7d,2015-09-01 00:00:00,11.4,0.094,55.02,102.7,752.0,7.2,0.84,20.3,0.534,11.2,,,8.7,0.739,56.07,75.7,41.8,19.8,2.78,5.473,0.165,,22.7,8.66,41.324686,-82.767628,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_9,Strecker Rd
3e08b112829b261d9cbb85c596c1bb0c,2015-09-01 00:00:00,193.3,0.027,86.98,179.1,1866.0,6.0,0.15,24.8,5.589,17.2,,,17.78,1.485,263.35,191.6,165.3,16.8,5.13,8.72,0.231,,5.3,8.02,41.40961,-82.73696,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_8,Strub Rd
37ef843153fb6992978a12a0e94d0600,2015-09-01 00:00:00,177.1,0.024,65.05,261.6,2633.0,7.5,0.56,14.73,9.872,13.0,,,30.8,1.159,464.36,190.6,190.6,18.8,4.7,12.74,0.287,,17.9,8.54,41.32597,-82.81865,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_7,Strecker Rd West
080ec49cedb95946d2138994ca305b53,2015-09-01 00:00:00,179.7,0.017,69.38,231.2,2337.0,10.4,0.15,15.28,7.79,9.4,,,24.74,1.073,410.26,172.1,182.5,17.3,4.77,11.26,0.203,,6.0,8.22,41.379681,-82.77477,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_4,Miller Rd West
8d47a0d6677274af7f8779669d1fcb1a,2015-09-09 00:00:00,160.4,0.107,64.17,54.0,590.0,4.7,0.74,14.35,0.968,17.1,,,6.47,11.11,31.36,49.0,19.17,23.3,3.93,2.661,56.33,,17.2,7.61,41.364922,-82.504653,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_9,Darrow Rd - SWMP
2fbbe22852e89ac71ae568de0a0830bd,2015-09-09 00:00:00,90.9,0.08,34.2,18.8,287.0,7.5,0.3,9.1,0.043,1.9,,,2.3,1.5,11.7,2.9,7.9,24.5,2.23,0.925,8.0,,10.8,8.0,41.382061,-82.514289,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_13,Lower Estuary - Data logger
a244ac1a15f4055bfe3d79971dc9a61d,2015-09-09 00:00:00,168.9,0.033,67.9,63.2,643.0,6.2,0.5,15.2,0.744,6.5,,,6.2,10.6,37.1,54.3,20.9,22.6,4.14,3.116,59.5,,11.2,7.6,41.349059,-82.512431,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_7,Berlin Rd SWMP
8ab6d8fb5e209f7e016482e497570bec,2015-09-29 00:00:00,182.6,0.032,69.1,81.2,712.0,6.5,0.3,16.9,0.19,2.5,,,4.9,7.5,43.1,23.4,22.1,19.3,4.46,4.026,31.5,,5.6,7.4,41.349059,-82.512431,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_7,Berlin Rd SWMP
429cba9360c73d9455ec8524b8b2e734,2015-09-29 00:00:00,146.9,0.016,53.69,50.1,527.0,7.5,0.02,12.98,0.044,2.57,,,4.35,6.9,29.33,8.1,13.77,20.2,3.58,2.485,25.0,,2.6,7.55,41.364922,-82.504653,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_9,Darrow Rd - SWMP
79321fcb6d946aa0fbe750af8350483a,2015-09-29 00:00:00,138.5,0.009,48.0,43.2,481.0,6.3,0.3,12.2,0.028,1.6,,,3.5,5.1,25.7,6.1,11.0,21.1,3.38,2.145,24.3,,8.0,7.3,41.382061,-82.514289,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_13,Lower Estuary - Data logger
98fd69993decf140349c1c9f3292fd37,2015-10-14 00:00:00,142.8,0.012,52.0,41.5,464.0,6.2,0.6,12.6,0.028,1.0,,,4.6,3.7,25.8,10.0,9.7,15.6,3.49,2.081,17.0,,13.2,7.6,41.382061,-82.514289,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_13,Lower Estuary - Data logger
a61b97775a5470e1d83e3f5bc95b0735,2015-10-14 00:00:00,199.6,0.016,78.2,99.1,799.0,4.5,0.2,19.2,0.037,1.3,,,5.6,8.7,54.7,26.2,22.8,13.8,4.88,4.974,34.5,,3.6,7.4,41.349059,-82.512431,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_7,Berlin Rd SWMP
ffe8939f7abe0c29d72a604a3ea46b0f,2015-10-14 00:00:00,185.2,0.015,68.7,68.0,649.0,3.4,0.38,16.44,0.031,1.3,,,4.8,8.23,39.67,36.3,15.83,14.8,4.53,3.412,44.33,,7.2,7.44,41.364922,-82.504653,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_9,Darrow Rd - SWMP
f572db5f096d5c852ed00ef8f4b89393,2015-10-18 00:00:00,206.9,0.012,75.49,97.7,793.0,6.1,0.19,19.96,0.037,1.5,,,5.8,9.094,53.28,29.1,23.0,8.1,5.03,4.925,0.049,,3.0,7.76,41.34892,-82.51257,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_6,Berlin Rd
f6636a8fd6cba5e95e2d8451b34436ab,2015-10-18 00:00:00,22.3,0.016,88.02,117.0,926.0,7.0,0.14,24.99,0.024,0.0,,,10.52,5.975,65.11,85.1,33.2,5.0,5.43,5.895,0.172,,10.1,7.99,41.3965,-82.70852,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_1,Bogart Rd
da4ca52db05cd58a754fc22a14760751,2015-10-18 00:00:00,16.7,0.063,360.76,197.0,2281.0,10.4,0.22,85.76,0.457,12.2,,,10.0,6.676,99.25,8.5,478.5,7.4,4.05,9.928,0.029,,4.8,7.78,41.42902,-82.685423,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_5,Oakland Cemetery
0f0ed0f42ebeaa8ebdb44020232ddddb,2015-10-18 00:00:00,166.5,0.056,155.4,96.2,1260.0,14.9,0.21,60.72,0.818,3.1,,,5.55,4.893,51.83,16.8,153.7,9.9,4.42,4.686,0.043,,7.7,8.28,41.379063,-82.760696,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_3,Miller Rd East
74ef3e29115cf8a6ab999c73db62277a,2015-10-18 00:00:00,250.0,0.003,78.11,57.2,712.0,10.9,0.9,22.48,0.036,0.0,,,6.82,8.553,34.97,113.9,16.1,8.6,6.08,2.885,0.168,,7.5,7.68,41.320662,-82.48326,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_5,Bellamy Rd 2
3580418aa791a93f98d508271db495d9,2015-10-18 00:00:00,219.2,0.011,77.38,69.4,705.0,9.2,0.26,18.56,0.674,2.9,,,5.31,9.81,40.48,54.8,18.3,7.0,5.33,3.5,0.08,,1.6,7.83,41.318468,-82.492657,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_15,Rt 61
11e60a49a451210a130d2ef8c7171746,2015-10-18 00:00:00,195.5,0.009,62.18,290.8,2769.0,13.1,0.32,14.11,10.113,13.8,,,37.33,1.267,569.99,251.1,323.5,8.2,5.19,14.16,0.327,,7.5,8.26,41.379681,-82.77477,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_4,Miller Rd West
fee25364b63cfe02f87ce943e228bc71,2015-10-18 00:00:00,22.4,0.102,92.08,111.9,943.0,8.2,0.09,23.39,8.642,26.6,,,9.0,5.454,67.22,82.0,44.0,6.4,5.45,5.642,0.106,,3.4,8.05,41.36535,-82.72794,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_6,Patten-tract Rd
dd8e41f243cdee6559bf9f5cfa62b5f2,2015-10-18 00:00:00,211.0,0.051,71.71,262.0,2554.0,13.2,0.14,71.83,8.506,11.0,,,33.74,0.874,487.13,280.9,351.0,10.5,5.6,12.76,0.359,,4.4,8.6,41.40961,-82.73696,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_8,Strub Rd
14147a1da1713d28f4978b337d04f9c5,2015-10-18 00:00:00,230.3,0.016,72.98,47.4,637.0,12.2,0.15,19.66,0.353,2.9,,,5.37,8.607,30.08,46.4,14.0,8.7,5.6,2.387,0.064,,1.6,8.1,41.314902,-82.481357,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_3,Bellamy Rd North
d7c8edae24f193be76f645d0dce64b34,2015-10-18 00:00:00,16.1,0.218,331.83,209.7,2282.0,10.1,0.18,73.75,0.508,34.4,,,10.11,7.018,103.2,11.1,464.5,7.4,3.91,10.57,0.035,,3.8,7.9,41.43256,-82.68365,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_7,Perkins Ave
051213525f39db7ec36c0171cde30564,2015-10-19 00:00:00,237.7,0.035,79.65,36.3,721.0,4.9,0.7,28.84,0.217,5.3,,,6.74,4.821,29.57,22.0,45.4,6.3,5.78,1.831,0.053,,16.0,7.56,41.302313,-82.465646,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_2,Andress Rd
644b576109faf70580341effd41069cb,2015-10-19 00:00:00,166.9,0.016,54.95,302.9,2632.0,8.92,0.64,10.93,17.826,71.7,,,58.08,1.69,547.96,270.4,331.0,9.2,4.43,14.75,0.407,,15.5,8.06,41.32597,-82.81865,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_7,Strecker Rd West
220f6d296adc539ab269b3dad074c1bb,2015-10-19 00:00:00,227.4,0.139,80.45,49.0,791.0,7.9,0.56,31.32,0.094,3.0,,,4.83,1.314,39.73,40.5,57.5,6.6,5.53,2.47,0.07,,14.5,7.93,41.273479,-82.453316,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_12,Liles Rd
d0763f50b3ec3d5da9752798ccb77b21,2015-10-19 00:00:00,23.9,0.004,79.05,123.1,905.0,14.4,0.08,22.43,0.036,0.3,,,7.36,1.387,69.61,78.9,23.0,4.7,5.8,6.202,0.096,,2.1,8.48,41.42973,-82.69276,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_3,Columbus Ave
2b5c0947cf21a6316aae5d112dcdf947,2015-10-19 00:00:00,261.1,0.012,92.05,48.5,852.0,11.4,0.39,35.99,0.042,0.0,,,5.46,3.559,38.54,58.9,63.0,7.1,6.35,2.443,0.084,,8.5,8.12,41.2986,-82.50979,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_19,Tennant Rd West
16b4e2cd0c2fba83154f7792aa0e9753,2015-10-19 00:00:00,16.8,0.02,67.88,115.2,860.0,8.4,0.31,24.25,0.109,4.6,,,14.38,1.555,66.87,31.5,45.2,9.2,4.09,5.804,0.128,,7.3,8.08,41.324686,-82.767628,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_9,Strecker Rd
c770eea1d6355f0d676bc87a624e9919,2015-10-19 00:00:00,227.6,0.321,79.53,216.4,2022.0,9.9,0.21,21.19,2.834,16.7,,,25.04,1.31,353.09,251.1,230.0,6.7,6.04,10.54,0.33,,5.9,8.2,41.44062,-82.73209,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_5,Mills Creek Golf Course
7ff072508c9122831d54e58b32a371b6,2015-10-19 00:00:00,207.3,0.008,80.81,136.2,926.0,11.2,0.12,19.36,0.304,1.3,,,5.06,6.611,85.62,17.5,28.1,5.8,5.04,6.862,0.028,,0.8,8.18,41.330674,-82.481357,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_14,Mason Rd
b0b2d7cb1d026bdfefb8edc598f4b09d,2015-10-19 00:00:00,169.0,0.01,68.23,61.7,662.0,8.7,0.06,18.78,0.439,0.0,,,4.07,7.81,38.92,27.2,37.3,7.2,4.11,3.111,0.038,,0.6,7.77,41.319301,-82.527784,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_11,Hoffman Woods Metropark Park
8d5f4db188f876874b19ac76d3d85b47,2015-11-03 00:00:00,133.6,0.045,68.02,51.3,576.0,6.3,0.63,15.18,4.453,102.0,,,6.68,10.06,24.63,63.1,23.43,10.9,3.31,2.541,84.33,,12.3,7.64,41.364922,-82.504653,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_9,Darrow Rd - SWMP
db96b12d95f2ea44129f0f8abe19fa47,2015-11-03 00:00:00,161.6,0.019,72.9,62.2,653.0,9.1,0.3,16.8,2.497,23.8,,,6.2,9.2,32.7,37.4,26.0,10.3,4.01,3.081,50.0,,4.4,7.7,41.349059,-82.512431,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_7,Berlin Rd SWMP
5dac9246de1aa1cd5c284e63a3cb662b,2015-11-03 00:00:00,140.0,0.015,54.7,50.1,515.0,7.5,0.4,12.8,0.755,20.8,,,6.2,4.9,26.7,14.0,11.8,14.1,3.47,2.48,35.0,,6.9,7.7,41.382061,-82.514289,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_13,Lower Estuary - Data logger
6c9fa1867e12d915f637962fe6612074,2015-11-15 00:00:00,20.4,0.023,210.98,140.4,1608.0,10.0,0.41,66.3,0.313,5.0,,,7.34,8.729,67.78,31.5,172.9,8.2,5.07,6.979,0.072,,4.9,7.3,41.42902,-82.685423,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_5,Oakland Cemetery
e9ed406a8765fdc6e6357fb94b29cbc4,2015-11-15 00:00:00,164.9,0.017,74.76,56.4,634.0,11.0,0.36,18.24,3.97,12.0,,,5.01,9.466,29.39,22.3,29.8,6.6,4.09,2.802,0.031,,3.9,8.0,41.34892,-82.51257,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_6,Berlin Rd
296e6d9a4579f08449ea9edcd1475aba,2015-11-15 00:00:00,164.5,0.006,76.02,46.8,616.0,11.5,0.38,20.88,3.592,16.4,,,4.51,10.122,20.09,13.8,38.4,9.6,4.08,2.328,0.024,,5.2,8.18,41.320662,-82.48326,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_5,Bellamy Rd 2
b10f77714af109e16bc9f6b634189e9a,2015-11-15 00:00:00,16.7,0.03,97.4,105.3,970.0,13.9,0.24,32.23,1.951,6.5,,,6.58,4.642,51.31,43.0,90.0,11.4,4.15,5.235,0.065,,4.0,8.24,41.3384,-82.7487,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_4,Harris Rd
96e101995f895a357bcd8d3895f00515,2015-11-15 00:00:00,19.4,0.048,106.94,138.3,1143.0,12.4,0.25,35.5,2.172,10.4,,,5.81,5.066,70.73,23.8,97.2,7.3,4.81,6.874,0.05,,3.2,7.62,41.43256,-82.68365,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_7,Perkins Ave
a1dd39e15a23b84269b86c9de7c07a93,2015-11-15 00:00:00,208.0,0.026,103.94,118.9,1383.0,12.0,0.25,35.11,2.619,4.9,,,11.2,4.972,147.93,132.5,145.6,6.4,5.16,5.909,0.165,,3.5,8.28,41.40961,-82.73696,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_8,Strub Rd
ac96c5b0218a7e16ddd99b9852852f37,2015-11-15 00:00:00,168.5,0.031,75.11,36.0,580.0,11.4,0.47,18.45,2.885,17.2,,,4.37,10.431,17.14,19.5,31.9,10.5,4.18,1.787,0.028,,7.8,8.14,41.314902,-82.481357,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_3,Bellamy Rd North
34d502a2bd37bb64b2f202d12fa5ff03,2015-11-15 00:00:00,19.9,0.075,100.24,132.2,1027.0,12.6,0.15,28.26,2.4,12.0,,,7.26,6.236,63.4,36.5,67.0,9.2,4.94,6.569,0.071,,2.6,8.04,41.36535,-82.72794,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_6,Patten-tract Rd
c4bd078e6ecf1a4d7bf45fb4629e0e33,2015-11-15 00:00:00,182.2,0.095,146.5,80.5,1205.0,11.0,0.26,61.0,1.206,8.5,,,5.36,6.016,41.65,20.4,151.5,9.4,4.52,4.002,0.03,,2.6,8.08,41.379063,-82.760696,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_3,Miller Rd East
f9933b924ac93644275ff18381cfb1d7,2015-11-15 00:00:00,162.1,0.012,74.3,40.1,592.0,12.1,0.36,18.76,2.904,11.8,,,4.28,10.209,19.42,30.8,33.5,7.4,4.02,1.992,0.04,,4.5,8.18,41.318468,-82.492657,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_15,Rt 61
51c15818f2e7baf2fd70aeab5d9cda1f,2015-11-15 00:00:00,19.2,0.041,94.61,129.5,987.0,9.5,0.21,25.53,2.034,9.9,,,6.47,5.909,64.26,16.3,55.6,7.2,4.76,6.434,0.043,,2.1,7.95,41.3965,-82.70852,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_1,Bogart Rd
